Month,Longitude,Latitude,Crime type
2014-07,-1.83021,53.848162,Burglary
2014-07,-1.825226,53.844182,Burglary
2014-07,-1.83416,53.844968,Burglary
2014-07,-1.833076,53.846189,Burglary
2014-07,-1.834438,53.847647,Burglary
2014-07,-1.83546,53.846785,Burglary
2014-07,-1.752816,53.847606,Burglary
2014-07,-1.76848,53.840491,Burglary
2014-07,-1.758209,53.85336,Burglary
2014-07,-1.7558,53.854595,Burglary
2014-07,-1.714063,53.835395,Burglary
2014-07,-1.719243,53.835614,Burglary
2014-07,-1.720955,53.836508,Burglary
2014-07,-1.719382,53.835273,Burglary
2014-07,-1.713492,53.836742,Burglary
2014-07,-1.719382,53.835273,Burglary
2014-07,-1.704124,53.835568,Burglary
2014-07,-1.724217,53.839535,Burglary
2014-07,-1.745981,53.839206,Burglary
2014-07,-1.741385,53.842737,Burglary
2014-07,-1.795965,53.841934,Burglary
2014-07,-1.79131,53.836677,Burglary
2014-07,-1.797433,53.830585,Burglary
2014-07,-1.723227,53.828289,Burglary
2014-07,-1.741811,53.835269,Burglary
2014-07,-1.744743,53.837801,Burglary
2014-07,-1.732781,53.840624,Burglary
2014-07,-1.723154,53.834814,Burglary
2014-07,-1.733103,53.830576,Burglary
2014-07,-1.734556,53.83155,Burglary
2014-07,-1.736635,53.831887,Burglary
2014-07,-1.770331,53.832819,Burglary
2014-07,-1.769855,53.833582,Burglary
2014-07,-1.760618,53.836135,Burglary
2014-07,-1.769855,53.833582,Burglary
2014-07,-1.764604,53.832476,Burglary
2014-07,-1.782291,53.82939,Burglary
2014-07,-1.789215,53.833285,Burglary
2014-07,-1.78701,53.830693,Burglary
2014-07,-1.784875,53.832055,Burglary
2014-07,-1.781228,53.835096,Burglary
2014-07,-1.789533,53.836521,Burglary
2014-07,-1.767406,53.82867,Burglary
2014-07,-1.768396,53.825436,Burglary
2014-07,-1.769668,53.828935,Burglary
2014-07,-1.759988,53.834704,Burglary
2014-07,-1.751908,53.836629,Burglary
2014-07,-1.87424,53.839462,Burglary
2014-07,-1.870147,53.841219,Burglary
2014-07,-1.852288,53.815736,Burglary
2014-07,-1.852288,53.815736,Burglary
2014-07,-1.842921,53.826806,Burglary
2014-07,-1.855547,53.817744,Burglary
2014-07,-1.830976,53.831778,Burglary
2014-07,-1.831118,53.83035,Burglary
2014-07,-1.831115,53.831113,Burglary
2014-07,-1.830519,53.828254,Burglary
2014-07,-1.857366,53.818915,Burglary
2014-07,-1.832364,53.837946,Burglary
2014-07,-1.833943,53.838272,Burglary
2014-07,-1.829499,53.836126,Burglary
2014-07,-1.821085,53.831665,Burglary
2014-07,-1.939821,53.834587,Burglary
2014-07,-1.92891,53.835534,Burglary
2014-07,-1.955592,53.836122,Burglary
2014-07,-2.011283,53.83187,Burglary
2014-07,-1.950419,53.828597,Burglary
2014-07,-1.95479,53.833471,Burglary
2014-07,-1.956143,53.832671,Burglary
2014-07,-1.950679,53.814262,Burglary
2014-07,-1.945178,53.828074,Burglary
2014-07,-1.95512,53.808862,Burglary
2014-07,-1.954846,53.80923,Burglary
2014-07,-1.939196,53.835998,Burglary
2014-07,-1.939151,53.835621,Burglary
2014-07,-1.935716,53.836473,Burglary
2014-07,-1.735783,53.824902,Burglary
2014-07,-1.746428,53.828097,Burglary
2014-07,-1.74165,53.824267,Burglary
2014-07,-1.74165,53.824267,Burglary
2014-07,-1.762445,53.819304,Burglary
2014-07,-1.773448,53.821069,Burglary
2014-07,-1.773511,53.817914,Burglary
2014-07,-1.773511,53.817914,Burglary
2014-07,-1.721696,53.818668,Burglary
2014-07,-1.721495,53.821472,Burglary
2014-07,-1.725912,53.826668,Burglary
2014-07,-1.726334,53.824845,Burglary
2014-07,-1.731857,53.82581,Burglary
2014-07,-1.731857,53.82581,Burglary
2014-07,-1.731843,53.82803,Burglary
2014-07,-1.733496,53.819028,Burglary
2014-07,-1.732167,53.817694,Burglary
2014-07,-1.732258,53.820085,Burglary
2014-07,-1.730521,53.82329,Burglary
2014-07,-1.732258,53.820085,Burglary
2014-07,-1.731511,53.822942,Burglary
2014-07,-1.725053,53.820977,Burglary
2014-07,-1.709643,53.817633,Burglary
2014-07,-1.709968,53.821175,Burglary
2014-07,-1.709807,53.822433,Burglary
2014-07,-1.713061,53.80859,Burglary
2014-07,-1.712676,53.809371,Burglary
2014-07,-1.712676,53.809371,Burglary
2014-07,-1.716591,53.809848,Burglary
2014-07,-1.717488,53.807459,Burglary
2014-07,-1.712676,53.809371,Burglary
2014-07,-1.713061,53.80859,Burglary
2014-07,-1.712676,53.809371,Burglary
2014-07,-1.713164,53.81135,Burglary
2014-07,-1.713061,53.80859,Burglary
2014-07,-1.714432,53.810185,Burglary
2014-07,-1.717488,53.807459,Burglary
2014-07,-1.74676,53.818337,Burglary
2014-07,-1.751672,53.812218,Burglary
2014-07,-1.745099,53.811737,Burglary
2014-07,-1.745198,53.81544,Burglary
2014-07,-1.787936,53.815613,Burglary
2014-07,-1.787936,53.815613,Burglary
2014-07,-1.811428,53.816596,Burglary
2014-07,-1.896542,53.82371,Burglary
2014-07,-1.89457,53.804339,Burglary
2014-07,-1.893212,53.789274,Burglary
2014-07,-1.731231,53.812138,Burglary
2014-07,-1.733652,53.815963,Burglary
2014-07,-1.730661,53.815687,Burglary
2014-07,-1.73268,53.815961,Burglary
2014-07,-1.727231,53.815382,Burglary
2014-07,-1.726436,53.816216,Burglary
2014-07,-1.717765,53.811334,Burglary
2014-07,-1.721173,53.815072,Burglary
2014-07,-1.721173,53.815072,Burglary
2014-07,-1.717765,53.811334,Burglary
2014-07,-1.721173,53.815072,Burglary
2014-07,-1.723671,53.806952,Burglary
2014-07,-1.79498,53.810061,Burglary
2014-07,-1.802679,53.810218,Burglary
2014-07,-1.781665,53.809553,Burglary
2014-07,-1.77252,53.807298,Burglary
2014-07,-1.769299,53.807678,Burglary
2014-07,-1.772496,53.806057,Burglary
2014-07,-1.768033,53.808628,Burglary
2014-07,-1.768914,53.808657,Burglary
2014-07,-1.763517,53.809635,Burglary
2014-07,-1.773273,53.805636,Burglary
2014-07,-1.777732,53.806579,Burglary
2014-07,-1.736099,53.810764,Burglary
2014-07,-1.732338,53.807628,Burglary
2014-07,-1.730785,53.808299,Burglary
2014-07,-1.730217,53.80916,Burglary
2014-07,-1.73237,53.809758,Burglary
2014-07,-1.727331,53.811599,Burglary
2014-07,-1.734831,53.809638,Burglary
2014-07,-1.739469,53.806107,Burglary
2014-07,-1.73913,53.806933,Burglary
2014-07,-1.743065,53.804137,Burglary
2014-07,-1.733718,53.805465,Burglary
2014-07,-1.730276,53.804783,Burglary
2014-07,-1.73209,53.806046,Burglary
2014-07,-1.727809,53.805811,Burglary
2014-07,-1.72879,53.809166,Burglary
2014-07,-1.72879,53.809166,Burglary
2014-07,-1.832758,53.807711,Burglary
2014-07,-1.831774,53.806964,Burglary
2014-07,-1.827721,53.806635,Burglary
2014-07,-1.826866,53.803982,Burglary
2014-07,-1.820229,53.804448,Burglary
2014-07,-1.821438,53.805673,Burglary
2014-07,-1.819928,53.803738,Burglary
2014-07,-1.815422,53.802877,Burglary
2014-07,-1.815422,53.802877,Burglary
2014-07,-1.827518,53.8041,Burglary
2014-07,-1.829594,53.805235,Burglary
2014-07,-1.829594,53.805235,Burglary
2014-07,-1.829594,53.805235,Burglary
2014-07,-1.788956,53.800155,Burglary
2014-07,-1.794833,53.802952,Burglary
2014-07,-1.79161,53.803827,Burglary
2014-07,-1.78718,53.800008,Burglary
2014-07,-1.784339,53.800399,Burglary
2014-07,-1.78718,53.800008,Burglary
2014-07,-1.711814,53.799977,Burglary
2014-07,-1.717059,53.801185,Burglary
2014-07,-1.722723,53.803454,Burglary
2014-07,-1.719323,53.803185,Burglary
2014-07,-1.722165,53.802859,Burglary
2014-07,-1.708281,53.803689,Burglary
2014-07,-1.708281,53.803689,Burglary
2014-07,-1.730733,53.799751,Burglary
2014-07,-1.772066,53.801464,Burglary
2014-07,-1.769879,53.798682,Burglary
2014-07,-1.765527,53.803285,Burglary
2014-07,-1.766913,53.799791,Burglary
2014-07,-1.750193,53.792684,Burglary
2014-07,-1.752235,53.794045,Burglary
2014-07,-1.755422,53.794205,Burglary
2014-07,-1.752548,53.794891,Burglary
2014-07,-1.755422,53.794205,Burglary
2014-07,-1.752727,53.795538,Burglary
2014-07,-1.757054,53.795493,Burglary
2014-07,-1.752235,53.794045,Burglary
2014-07,-1.752892,53.795835,Burglary
2014-07,-1.756461,53.795564,Burglary
2014-07,-1.755164,53.796712,Burglary
2014-07,-1.752548,53.794891,Burglary
2014-07,-1.757105,53.794478,Burglary
2014-07,-1.756539,53.795231,Burglary
2014-07,-1.752235,53.794045,Burglary
2014-07,-1.752235,53.794045,Burglary
2014-07,-1.756539,53.795231,Burglary
2014-07,-1.762918,53.794714,Burglary
2014-07,-1.760301,53.801045,Burglary
2014-07,-1.758181,53.794713,Burglary
2014-07,-1.760247,53.79718,Burglary
2014-07,-1.760639,53.795051,Burglary
2014-07,-1.761115,53.802027,Burglary
2014-07,-1.76269,53.797428,Burglary
2014-07,-1.757589,53.794703,Burglary
2014-07,-1.760706,53.807293,Burglary
2014-07,-1.755505,53.800793,Burglary
2014-07,-1.759166,53.800333,Burglary
2014-07,-1.807039,53.793319,Burglary
2014-07,-1.810118,53.793971,Burglary
2014-07,-1.800817,53.796185,Burglary
2014-07,-1.809388,53.794123,Burglary
2014-07,-1.79736,53.798498,Burglary
2014-07,-1.796869,53.799495,Burglary
2014-07,-1.794961,53.798512,Burglary
2014-07,-1.798714,53.797745,Burglary
2014-07,-1.821017,53.79761,Burglary
2014-07,-1.808392,53.796152,Burglary
2014-07,-1.788044,53.788263,Burglary
2014-07,-1.788044,53.788263,Burglary
2014-07,-1.798081,53.793718,Burglary
2014-07,-1.781902,53.798947,Burglary
2014-07,-1.782416,53.793421,Burglary
2014-07,-1.776979,53.802551,Burglary
2014-07,-1.720474,53.796771,Burglary
2014-07,-1.72937,53.79449,Burglary
2014-07,-1.724355,53.793041,Burglary
2014-07,-1.72937,53.79449,Burglary
2014-07,-1.821477,53.796604,Burglary
2014-07,-1.856613,53.794467,Burglary
2014-07,-1.860273,53.794139,Burglary
2014-07,-1.863809,53.79443,Burglary
2014-07,-1.860821,53.798346,Burglary
2014-07,-1.852343,53.791469,Burglary
2014-07,-1.762612,53.795109,Burglary
2014-07,-1.754425,53.790688,Burglary
2014-07,-1.763645,53.789592,Burglary
2014-07,-1.759598,53.791148,Burglary
2014-07,-1.762265,53.792079,Burglary
2014-07,-1.767488,53.78915,Burglary
2014-07,-1.772148,53.789096,Burglary
2014-07,-1.785194,53.787467,Burglary
2014-07,-1.785194,53.787467,Burglary
2014-07,-1.773682,53.786052,Burglary
2014-07,-1.781061,53.782659,Burglary
2014-07,-1.773957,53.785648,Burglary
2014-07,-1.779808,53.784293,Burglary
2014-07,-1.773682,53.786052,Burglary
2014-07,-1.734865,53.784876,Burglary
2014-07,-1.737018,53.785285,Burglary
2014-07,-1.744427,53.784816,Burglary
2014-07,-1.738369,53.782799,Burglary
2014-07,-1.742428,53.781657,Burglary
2014-07,-1.736194,53.783594,Burglary
2014-07,-1.733694,53.780505,Burglary
2014-07,-1.733288,53.782329,Burglary
2014-07,-1.709553,53.788844,Burglary
2014-07,-1.713398,53.783712,Burglary
2014-07,-1.715733,53.790675,Burglary
2014-07,-1.711449,53.784562,Burglary
2014-07,-1.71736,53.788045,Burglary
2014-07,-1.71404,53.785197,Burglary
2014-07,-1.719343,53.784257,Burglary
2014-07,-1.719775,53.785588,Burglary
2014-07,-1.719979,53.789022,Burglary
2014-07,-1.720878,53.779389,Burglary
2014-07,-1.727775,53.775953,Burglary
2014-07,-1.818517,53.782246,Burglary
2014-07,-1.817521,53.784563,Burglary
2014-07,-1.810593,53.782728,Burglary
2014-07,-1.811277,53.78263,Burglary
2014-07,-1.815693,53.782592,Burglary
2014-07,-1.825312,53.779649,Burglary
2014-07,-1.823423,53.781498,Burglary
2014-07,-1.81831,53.781176,Burglary
2014-07,-1.756543,53.789371,Burglary
2014-07,-1.759267,53.780011,Burglary
2014-07,-1.758433,53.780063,Burglary
2014-07,-1.764847,53.780993,Burglary
2014-07,-1.761228,53.782163,Burglary
2014-07,-1.770109,53.781605,Burglary
2014-07,-1.757199,53.783396,Burglary
2014-07,-1.757199,53.783396,Burglary
2014-07,-1.751929,53.781443,Burglary
2014-07,-1.750762,53.783832,Burglary
2014-07,-1.75548,53.778997,Burglary
2014-07,-1.75548,53.778997,Burglary
2014-07,-1.75548,53.778997,Burglary
2014-07,-1.75548,53.778997,Burglary
2014-07,-1.75548,53.778997,Burglary
2014-07,-1.75548,53.778997,Burglary
2014-07,-1.800023,53.7876,Burglary
2014-07,-1.797793,53.787237,Burglary
2014-07,-1.804387,53.782529,Burglary
2014-07,-1.795047,53.78396,Burglary
2014-07,-1.795047,53.78396,Burglary
2014-07,-1.80456,53.78128,Burglary
2014-07,-1.800906,53.780465,Burglary
2014-07,-1.801789,53.779891,Burglary
2014-07,-1.815763,53.773568,Burglary
2014-07,-1.806102,53.776051,Burglary
2014-07,-1.785948,53.779648,Burglary
2014-07,-1.789395,53.779187,Burglary
2014-07,-1.784213,53.780454,Burglary
2014-07,-1.784213,53.780454,Burglary
2014-07,-1.783781,53.781927,Burglary
2014-07,-1.785988,53.780664,Burglary
2014-07,-1.782338,53.779183,Burglary
2014-07,-1.772933,53.775814,Burglary
2014-07,-1.786551,53.777366,Burglary
2014-07,-1.77542,53.778973,Burglary
2014-07,-1.772869,53.77922,Burglary
2014-07,-1.771946,53.781429,Burglary
2014-07,-1.763932,53.779086,Burglary
2014-07,-1.771585,53.778085,Burglary
2014-07,-1.767857,53.77726,Burglary
2014-07,-1.769748,53.778216,Burglary
2014-07,-1.77382,53.777262,Burglary
2014-07,-1.76636,53.776304,Burglary
2014-07,-1.761724,53.772349,Burglary
2014-07,-1.761438,53.774605,Burglary
2014-07,-1.762655,53.773987,Burglary
2014-07,-1.708658,53.7822,Burglary
2014-07,-1.711002,53.778916,Burglary
2014-07,-1.71001,53.777583,Burglary
2014-07,-1.71001,53.777583,Burglary
2014-07,-1.704708,53.77189,Burglary
2014-07,-1.70679,53.771464,Burglary
2014-07,-1.702434,53.771615,Burglary
2014-07,-1.704544,53.775925,Burglary
2014-07,-1.699873,53.773397,Burglary
2014-07,-1.706705,53.777072,Burglary
2014-07,-1.707961,53.775376,Burglary
2014-07,-1.71898,53.772697,Burglary
2014-07,-1.71898,53.772697,Burglary
2014-07,-1.72803,53.773959,Burglary
2014-07,-1.730157,53.773514,Burglary
2014-07,-1.748899,53.770427,Burglary
2014-07,-1.754353,53.777062,Burglary
2014-07,-1.78277,53.768938,Burglary
2014-07,-1.785271,53.766579,Burglary
2014-07,-1.774596,53.774028,Burglary
2014-07,-1.788096,53.768929,Burglary
2014-07,-1.790265,53.772106,Burglary
2014-07,-1.788096,53.768929,Burglary
2014-07,-1.791033,53.773141,Burglary
2014-07,-1.80227,53.764747,Burglary
2014-07,-1.807476,53.767569,Burglary
2014-07,-1.80417,53.763861,Burglary
2014-07,-1.808924,53.769315,Burglary
2014-07,-1.79061,53.76364,Burglary
2014-07,-1.789885,53.762956,Burglary
2014-07,-1.755155,53.769595,Burglary
2014-07,-1.765734,53.765958,Burglary
2014-07,-1.763947,53.765559,Burglary
2014-07,-1.772899,53.765172,Burglary
2014-07,-1.707672,53.764617,Burglary
2014-07,-1.709559,53.768145,Burglary
2014-07,-1.704052,53.765947,Burglary
2014-07,-1.708751,53.768691,Burglary
2014-07,-1.708751,53.768691,Burglary
2014-07,-1.708751,53.768691,Burglary
2014-07,-1.715323,53.768258,Burglary
2014-07,-1.716139,53.764224,Burglary
2014-07,-1.730092,53.769487,Burglary
2014-07,-1.731003,53.771781,Burglary
2014-07,-1.727148,53.769678,Burglary
2014-07,-1.698187,53.769384,Burglary
2014-07,-1.700796,53.771557,Burglary
2014-07,-1.70136,53.769149,Burglary
2014-07,-1.701238,53.767109,Burglary
2014-07,-1.730235,53.763816,Burglary
2014-07,-1.724935,53.764667,Burglary
2014-07,-1.728992,53.766024,Burglary
2014-07,-1.730024,53.765982,Burglary
2014-07,-1.732177,53.758967,Burglary
2014-07,-1.845097,53.768154,Burglary
2014-07,-1.819745,53.772091,Burglary
2014-07,-1.862694,53.773379,Burglary
2014-07,-1.871413,53.775088,Burglary
2014-07,-1.849904,53.768915,Burglary
2014-07,-1.862298,53.764445,Burglary
2014-07,-1.860449,53.763966,Burglary
2014-07,-1.858861,53.766957,Burglary
2014-07,-1.862402,53.764984,Burglary
2014-07,-1.840381,53.763528,Burglary
2014-07,-1.797308,53.764982,Burglary
2014-07,-1.799809,53.765534,Burglary
2014-07,-1.797308,53.764982,Burglary
2014-07,-1.796021,53.767739,Burglary
2014-07,-1.799693,53.764446,Burglary
2014-07,-1.781372,53.760729,Burglary
2014-07,-1.798749,53.758728,Burglary
2014-07,-1.803369,53.763311,Burglary
2014-07,-1.791495,53.762653,Burglary
2014-07,-1.797975,53.758817,Burglary
2014-07,-1.791495,53.762653,Burglary
2014-07,-1.77778,53.754431,Burglary
2014-07,-1.780295,53.754939,Burglary
2014-07,-1.785494,53.75547,Burglary
2014-07,-1.757735,53.761511,Burglary
2014-07,-1.757735,53.761511,Burglary
2014-07,-1.759486,53.760265,Burglary
2014-07,-1.761176,53.764601,Burglary
2014-07,-1.759731,53.757263,Burglary
2014-07,-1.756457,53.756879,Burglary
2014-07,-1.769364,53.75686,Burglary
2014-07,-1.769872,53.752843,Burglary
2014-07,-1.760534,53.754739,Burglary
2014-07,-1.75834,53.753836,Burglary
2014-07,-1.767881,53.742629,Burglary
2014-07,-1.76123,53.744324,Burglary
2014-07,-1.76123,53.744324,Burglary
2014-07,-1.77092,53.738572,Burglary
2014-07,-1.769304,53.737392,Burglary
2014-07,-1.772743,53.729381,Burglary
2014-07,-1.772743,53.729381,Burglary
2014-07,-1.772743,53.729381,Burglary
2014-07,-1.772743,53.729381,Burglary
2014-07,-1.772743,53.729381,Burglary
2014-07,-1.770228,53.734823,Burglary
2014-07,-1.770228,53.734823,Burglary
2014-07,-1.892077,53.758219,Burglary
2014-07,-1.888644,53.760203,Burglary
2014-07,-1.880786,53.749769,Burglary
2014-07,-1.877746,53.752301,Burglary
2014-07,-1.883079,53.754148,Burglary
2014-07,-1.881866,53.754066,Burglary
2014-07,-1.891584,53.75537,Burglary
2014-07,-1.914354,53.752746,Burglary
2014-07,-1.914354,53.752746,Burglary
2014-07,-1.814435,53.75479,Burglary
2014-07,-1.806524,53.7568,Burglary
2014-07,-1.816012,53.758307,Burglary
2014-07,-1.814575,53.7539,Burglary
2014-07,-1.833673,53.745138,Burglary
2014-07,-1.829888,53.740019,Burglary
2014-07,-2.01,53.743886,Burglary
2014-07,-1.996035,53.747563,Burglary
2014-07,-2.043942,53.766556,Burglary
2014-07,-2.0358,53.754344,Burglary
2014-07,-2.054726,53.753393,Burglary
2014-07,-2.06257,53.755393,Burglary
2014-07,-2.0358,53.754344,Burglary
2014-07,-2.01282,53.741621,Burglary
2014-07,-1.885297,53.746969,Burglary
2014-07,-1.892921,53.748369,Burglary
2014-07,-1.894722,53.743616,Burglary
2014-07,-1.885846,53.74581,Burglary
2014-07,-1.886643,53.742746,Burglary
2014-07,-1.880273,53.743378,Burglary
2014-07,-1.886333,53.745083,Burglary
2014-07,-1.881723,53.740018,Burglary
2014-07,-1.875179,53.73833,Burglary
2014-07,-1.880758,53.748978,Burglary
2014-07,-1.873495,53.738455,Burglary
2014-07,-1.872412,53.730562,Burglary
2014-07,-1.982001,53.730071,Burglary
2014-07,-1.960326,53.730641,Burglary
2014-07,-1.970054,53.734248,Burglary
2014-07,-1.85345,53.730567,Burglary
2014-07,-1.869216,53.734972,Burglary
2014-07,-1.865584,53.733035,Burglary
2014-07,-1.865584,53.733035,Burglary
2014-07,-1.859054,53.722979,Burglary
2014-07,-1.863516,53.721025,Burglary
2014-07,-1.866018,53.720344,Burglary
2014-07,-1.859054,53.722979,Burglary
2014-07,-1.863422,53.721968,Burglary
2014-07,-1.863422,53.721968,Burglary
2014-07,-1.86224,53.721877,Burglary
2014-07,-1.858017,53.720236,Burglary
2014-07,-1.863516,53.721025,Burglary
2014-07,-1.862979,53.727747,Burglary
2014-07,-1.861818,53.730361,Burglary
2014-07,-1.860289,53.729784,Burglary
2014-07,-1.901936,53.732046,Burglary
2014-07,-1.920681,53.742989,Burglary
2014-07,-1.920227,53.742476,Burglary
2014-07,-1.920227,53.742476,Burglary
2014-07,-1.901303,53.730454,Burglary
2014-07,-1.899937,53.731109,Burglary
2014-07,-1.906757,53.724679,Burglary
2014-07,-1.88995,53.730633,Burglary
2014-07,-1.88995,53.730633,Burglary
2014-07,-1.88724,53.72939,Burglary
2014-07,-1.894131,53.731347,Burglary
2014-07,-1.899573,53.724979,Burglary
2014-07,-1.896842,53.726001,Burglary
2014-07,-1.888919,53.724799,Burglary
2014-07,-1.816475,53.731972,Burglary
2014-07,-1.814912,53.729049,Burglary
2014-07,-1.881843,53.724361,Burglary
2014-07,-1.867339,53.724301,Burglary
2014-07,-2.097611,53.712775,Burglary
2014-07,-2.096358,53.714646,Burglary
2014-07,-2.096588,53.715985,Burglary
2014-07,-2.108751,53.72001,Burglary
2014-07,-2.129587,53.729696,Burglary
2014-07,-1.879684,53.716126,Burglary
2014-07,-1.879684,53.716126,Burglary
2014-07,-1.883335,53.721926,Burglary
2014-07,-1.886065,53.720833,Burglary
2014-07,-1.88798,53.718776,Burglary
2014-07,-1.88238,53.716281,Burglary
2014-07,-1.785543,53.73699,Burglary
2014-07,-1.786288,53.736443,Burglary
2014-07,-1.776803,53.726944,Burglary
2014-07,-1.786288,53.736443,Burglary
2014-07,-1.787327,53.722774,Burglary
2014-07,-1.786288,53.736443,Burglary
2014-07,-1.77658,53.723339,Burglary
2014-07,-1.77658,53.723339,Burglary
2014-07,-1.774679,53.724432,Burglary
2014-07,-1.785242,53.721539,Burglary
2014-07,-1.867757,53.712005,Burglary
2014-07,-1.874019,53.715437,Burglary
2014-07,-1.898583,53.720457,Burglary
2014-07,-1.897997,53.718659,Burglary
2014-07,-1.904214,53.716867,Burglary
2014-07,-1.898583,53.720457,Burglary
2014-07,-1.902864,53.717135,Burglary
2014-07,-1.900555,53.719983,Burglary
2014-07,-1.899374,53.719424,Burglary
2014-07,-1.86288,53.716117,Burglary
2014-07,-1.858114,53.718367,Burglary
2014-07,-1.857005,53.714752,Burglary
2014-07,-1.851992,53.70992,Burglary
2014-07,-1.825257,53.708832,Burglary
2014-07,-1.851384,53.701821,Burglary
2014-07,-1.848891,53.700074,Burglary
2014-07,-1.920173,53.714982,Burglary
2014-07,-1.945543,53.72189,Burglary
2014-07,-1.93571,53.690597,Burglary
2014-07,-1.862784,53.713087,Burglary
2014-07,-1.857937,53.703563,Burglary
2014-07,-1.869531,53.701689,Burglary
2014-07,-2.100144,53.69459,Burglary
2014-07,-2.095231,53.685211,Burglary
2014-07,-2.093005,53.692259,Burglary
2014-07,-1.771659,53.697237,Burglary
2014-07,-1.791523,53.698604,Burglary
2014-07,-1.803828,53.690778,Burglary
2014-07,-1.813293,53.683728,Burglary
2014-07,-1.809717,53.681008,Burglary
2014-07,-1.826645,53.684405,Burglary
2014-07,-1.835999,53.685119,Burglary
2014-07,-1.831067,53.69161,Burglary
2014-07,-1.825625,53.689257,Burglary
